model,file,system,user,assistant,tool,total
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\1ea91f7b-0a09-44bb-9698-218863dbbbbe.json,1,1,100,99,201
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\1f0d7309-8583-4742-8ead-376c36cbdb65.json,1,1,79,78,159
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\1f2d4ee9-b2d9-481a-80bc-3222b9f46c3f.json,1,1,250,250,502
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\1f45bf0d-05b8-48e4-a381-c6bd7dc0230e.json,1,1,57,56,115
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\21024ef5-cce1-4f63-b95e-485e4ea76ca8.json,1,1,84,83,169
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2109edc2-5c21-40a2-bc8b-b0482c1964f1.json,1,1,67,66,135
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\219ae18e-8061-4574-b455-160207b5e241.json,1,1,56,55,113
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\221cf2fc-c121-48e6-8821-e2dbb1d48701.json,1,1,83,82,167
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\221dafbc-0fc7-42f2-a835-b684fd176bd4.json,1,1,39,38,79
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\22a41adc-3543-4c2a-9be4-b883646defd5.json,1,1,35,34,71
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\22f148ea-c930-4c60-8a6c-e34c3d5dccad.json,1,1,46,45,93
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\23061712-faf6-4471-a445-081ec57cfa21.json,1,1,26,25,53
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\23548e54-8f04-4473-8e97-e15ea12638fd.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\24745a26-b2a1-406f-83cb-b970eea8b435.json,1,1,17,16,35
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\248ed427-db13-4ce7-97de-bf5e80169e69.json,1,1,27,26,55
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\24bf7678-1777-441e-9921-138aee850e9b.json,1,1,60,59,121
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\254838af-97d8-44d7-ac74-a1d2d1f607a9.json,1,1,78,77,157
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\26b46293-b700-4c74-8d1c-9005e722dc1a.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2724ff30-1216-4b73-8b68-09fd9725f2ac.json,1,1,41,40,83
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\28558142-6219-4082-8258-f72f752dd7d4.json,1,2,44,43,90
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\28d4739e-32c2-4c74-affd-01a739d9ad60.json,1,1,25,24,51
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\29851525-7cd7-4eab-8be2-63fea020b6ce.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\29f76f93-f4cb-4f9a-8eeb-5f63b6ae11a4.json,1,1,69,68,139
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2a6f9a90-1384-4387-b0c0-e49c87bd2fb6.json,1,1,137,136,275
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2abf1a8f-83ed-4674-a959-d0607b9deb06.json,1,1,43,42,87
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2bfac65c-0731-4a0e-a6a9-12ab87f49405.json,1,1,50,49,101
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2c7f8027-d8e0-4ff9-a7c2-fbfd87b38b24.json,1,1,57,56,115
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2cf0b06d-479e-41ff-9320-444af383804c.json,1,1,51,50,103
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2d653a97-2a23-4523-b902-8b162126a354.json,1,1,93,92,187
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2d709c95-a8bb-4ad3-9aee-1a51afe81b78.json,1,1,72,71,145
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2d8af3e7-85d8-4fb2-843b-c690b977f240.json,1,1,68,67,137
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2e17e775-984b-4a27-9413-bff2221dc279.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\2f812d63-f0fc-42ff-a0b3-465aba935bc2.json,1,1,76,75,153
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3019a5fe-f57d-4c9f-962b-5fac11f3310f.json,1,1,50,49,101
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3022d9f7-9f4c-4694-8bbd-8e10e1b5d6fd.json,1,1,31,30,63
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\30f7ab87-aa43-42dc-bf71-f75fd8142493.json,1,1,29,28,59
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\31101ac9-34d2-42a0-9261-67044d74c693.json,1,1,60,59,121
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\311b723f-bc0a-423e-bb4c-316c55ffad69.json,1,1,56,55,113
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\312ab3a7-9ba7-48f2-8276-b2b60f2e415f.json,1,1,17,16,35
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\319c5137-3a04-4947-bad0-f89f949283ed.json,1,1,81,80,163
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\320daa45-67ce-4b9c-86e8-c037f9c2bcb0.json,1,1,88,87,177
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3230147d-fe50-4a2d-b7b2-02fa4eb51c4e.json,1,1,145,144,291
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\32617397-9d39-4617-a1bd-bbf33e901ccb.json,1,1,69,68,139
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\327a59ac-586e-43a4-832c-a3280f1eeb3d.json,1,1,84,83,169
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\34217f99-93ed-40c8-bb7a-a844a5fe33f8.json,1,1,121,120,243
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\35a32b94-08fc-4fc5-b655-cf36c8cdfc90.json,1,1,19,18,39
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\36a286e2-aad4-4e5a-9680-a14fa9a0b75f.json,1,1,75,74,151
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\37260bae-ce6b-4be8-8756-ab8f45439966.json,1,1,35,34,71
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\391fec5d-704d-42cd-b1da-8723e3385611.json,1,1,32,31,65
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\39537bdb-34d4-44bc-bd92-cb09ab85d58a.json,1,1,137,136,275
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3a13fcf9-661c-4ed1-8a77-3bcdf1dfb4d5.json,1,1,31,30,63
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3a9f5b82-8f0d-42c5-b0b6-be237fea20cc.json,1,1,56,55,113
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3b286e02-d644-44ce-82de-59293645ee20.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3b9f3fb9-6d44-455b-913f-aa462f16ba3c.json,1,1,42,41,85
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3d24f152-a7f5-4773-8fc8-4aee50566afa.json,1,1,75,74,151
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3da5f4e0-1fcd-405c-8071-20a79173b055.json,1,1,32,31,65
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3e74752c-9c04-416d-8297-0c89c766111a.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3eb34a2b-c2bf-43da-9677-bc1f736aa998.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3eb9f172-c5a6-41f8-859c-4d23bed69054.json,1,1,92,91,185
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3ee68fb3-1cbf-48f3-92ce-9eced8ad4cc0.json,1,1,61,60,123
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3ef74444-7c7e-4e76-8062-f09f7008cb67.json,1,1,55,54,111
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\3f0dd64c-e83b-4718-9932-677b6c846a7d.json,1,1,64,63,129
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\405239d9-48b7-43f9-ae9e-9835486f73b9.json,1,1,27,26,55
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4057e598-b67f-4a98-8f4d-a93ca28b7c85.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4077b3a4-3d23-4191-b1d3-c5d862091634.json,1,1,198,197,397
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\416a23dc-4cbb-413e-bc24-c5f07845a58b.json,1,1,78,77,157
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4326eed5-7326-4e4f-9347-e8925282d9a9.json,1,1,27,26,55
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\43bad265-4d7a-407b-9a63-18104b819a32.json,1,1,92,91,185
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4468fe2c-8a17-4e9f-9f70-7274ae5e7026.json,1,1,33,32,67
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\454d36db-b49f-4a8e-88cb-6e882508eaa4.json,1,1,50,49,101
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\45b92d42-75e1-4da8-846b-22a4d5673baa.json,1,1,23,22,47
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\45f65a7d-5f32-4e59-b22a-57c431d0a7ef.json,1,1,30,29,61
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\466fc507-9704-463c-9ff8-d6d8544bb0e5.json,1,1,63,62,127
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\47587284-a666-434a-b228-8f5019458358.json,1,1,93,92,187
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\47602d68-f33e-457b-acf6-5bb5cb4fc129.json,1,2,40,39,82
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\478e8ed2-bb0c-4929-88ee-fce2f23c14f6.json,1,1,41,40,83
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\481185fe-1f4d-4ed3-8bbd-568758a33257.json,1,1,36,35,73
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\48138c20-5c72-4781-8f2c-f5bac6e25431.json,1,1,76,75,153
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\487aed8a-4bc3-424e-9ada-272635f9bc41.json,1,1,80,79,161
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\48a233d1-b5e6-44fb-9a0f-dce8fad66721.json,1,1,141,140,283
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\48e4c9ce-74a9-49bf-afb2-8a7e8f0519dd.json,1,1,129,128,259
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\49b54159-a040-4c68-8195-6876baa9dfa3.json,1,1,46,45,93
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4b67bb95-c636-4116-a136-099f3f68567f.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4b7f2e8a-b430-4069-8ba2-03336188b566.json,1,1,147,146,295
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4ba29d21-6285-40c3-ac33-8e52c8abfadf.json,1,1,43,42,87
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4bea3ffb-e201-43a3-9271-5e08a8d8b2ee.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4bf69609-bc87-4c38-bfb7-c7d4e4d55df8.json,1,1,72,71,145
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4c1b06fd-1c39-4932-8acd-573249c5d98b.json,1,1,124,123,249
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4c4130a4-99ba-4dac-baa9-2b8b01449c82.json,1,1,30,29,61
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4cf70d1e-9625-4493-b2a3-e9ab9d4e4479.json,1,1,90,89,181
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4e166bba-6911-4e23-9e4a-b1147adc2892.json,1,1,64,63,129
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4e585cc7-74df-46f0-92c5-5b9f375b7936.json,1,1,163,162,327
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\4ede4546-3dfc-4ff1-833f-cd94182b9acb.json,1,1,98,97,197
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5009f1b4-d5e5-4fc6-98b7-e15e12c47230.json,1,1,170,169,341
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\505bdd87-1185-4d00-8ad7-8f0ce2fdd9b7.json,1,1,60,59,121
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\50d3e089-1008-4ef2-bcca-b9308df3b6f3.json,1,1,18,17,37
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\50f5edc8-0b58-40b7-8dd0-837a7e32a38a.json,1,1,34,33,69
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\511b9b83-1271-48fb-a1ab-0983627492c3.json,1,1,49,48,99
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\511faad4-1485-487b-a8f6-1128b677f870.json,1,1,42,41,85
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\516b2ecf-b4b1-4099-a2cb-5168e7f5588e.json,1,1,29,28,59
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5338562b-d3ca-4a41-8538-25ad7e829ae7.json,1,1,44,43,89
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\535cb712-ec67-4b6e-a622-beb9d88e113b.json,1,1,37,36,75
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\53f98c11-36ae-4f75-9d7d-bd7795de9c83.json,1,1,104,103,209
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\544c485d-915b-4a6e-92e5-3f25f7008a6a.json,1,1,37,36,75
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5472c582-9ec2-4d82-b294-64977c1e1741.json,1,1,85,84,171
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5527cdef-2814-48e8-8e0a-8741f8c3a1dc.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5659bab9-d95a-4b1e-86c2-e25934cb168f.json,1,1,73,72,147
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\56b00a8a-44e9-403d-8cc6-326117e3df2b.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\57aa4b24-9176-418e-bb65-d2bf4e5269ab.json,1,1,65,64,131
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\59349966-7545-4dd5-91be-31bfccb3c524.json,1,1,80,79,161
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\59eb983d-5f26-40d1-bdd3-08bef871bb86.json,1,1,101,100,203
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5a53c879-7969-4b9e-9b4a-395028dc3fc0.json,1,1,101,100,203
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5a66db6f-a1a3-476e-9921-7dd123ba043e.json,1,1,67,66,135
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5c17ae70-c6af-432b-8f44-ed480cc81c54.json,1,1,51,50,103
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5c5b8c64-ec6b-4736-8d28-441e5059dc67.json,1,1,29,28,59
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5c824be6-061f-4c66-afc2-b229a8324dfb.json,1,1,33,32,67
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5d0e37fc-df16-4b15-bb4f-b7121015e538.json,1,1,73,72,147
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\5ded24f4-11c5-4909-8ce6-7b8f9ab1cbce.json,1,1,120,119,241
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6019914f-de5d-42b9-9e76-51bbc406481e.json,1,1,60,59,121
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6053f9f4-05d9-47b8-921d-a6ed11e75b01.json,1,1,33,32,67
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6078ceb3-8972-49bf-b023-2b7bb1022a2c.json,1,1,23,22,47
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\60fed073-c850-4da2-aab7-20ee051e5020.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\62e9f310-2085-48f8-a74d-113006eb4a3c.json,1,1,147,146,295
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\63e2198d-e748-4318-8e3e-757ceb407957.json,1,1,52,51,105
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\647f04cb-bc6e-42c7-ab53-2728834bc078.json,1,1,46,45,93
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6485bcb5-a464-40ba-9519-409fc3455258.json,1,1,58,57,117
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\64b911ec-d1b6-4c8a-9302-215446204d0b.json,1,2,47,46,96
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\653e6c68-178a-47d6-9fe9-ba5d37a30ec2.json,1,1,40,39,81
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\65a45ace-46ee-45df-9d47-eb2457071dbf.json,1,1,43,42,87
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\65d19f60-84a1-4c23-a4de-b96e2867e273.json,1,1,41,40,83
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\66968c55-77c5-4689-8ca2-560dd8d39635.json,1,1,108,107,217
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\66d02f15-668e-4ef7-b688-e50a45038297.json,1,1,40,39,81
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\66fc2f06-7b83-414b-a0ba-4051fd45be30.json,1,1,21,20,43
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6749de35-e5e7-488c-9933-ce8a81da4f8c.json,1,1,127,126,255
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\68017866-90cf-4131-8bcd-2d9678dca525.json,1,1,40,39,81
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\681b5406-86db-4c37-990b-e700cc2c1498.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\694be7c0-fbb2-4e76-a235-7307599b3bf0.json,1,1,66,65,133
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\699944bb-1533-4b57-90ac-421a9979464b.json,1,1,61,60,123
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\69a3b42a-7a24-42eb-bf80-0d4c5d146b9c.json,1,1,58,57,117
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6a05b510-f220-413d-8095-ca67550e49e6.json,1,1,23,22,47
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6b2f6bf7-c022-4a2e-a758-010c70a0e8aa.json,1,1,57,56,115
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6b65ccb9-aa21-4948-ae70-791c869257d5.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6bca9220-d0ae-4f6d-8af9-6565a1970fab.json,1,1,21,20,43
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6c63e23e-db9d-49cc-8333-ec67e282fd24.json,1,1,52,51,105
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6d168cac-688e-48b9-b377-d9b6241e812b.json,1,1,87,86,175
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6d306b8c-7795-40ac-8bd7-d4fa5e25a095.json,1,1,44,43,89
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6f3ca057-dda8-4632-9d1c-316c2cc2ec66.json,1,1,76,75,153
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6f6292ba-18f6-4def-9d13-586f572ae038.json,1,1,51,50,103
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6f6cf26c-84db-4c37-9598-fd9fdf812716.json,1,1,55,54,111
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6fa226bf-6053-4fec-8e62-cb39a547a6aa.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\6fc65630-4247-4724-a358-6af6af973950.json,1,1,97,96,195
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\700a7531-c50d-48b8-9170-31c891b7d893.json,1,1,41,40,83
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\706d82ae-bdbe-4658-962b-e4e515673351.json,1,1,84,83,169
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\707adee2-3705-47e6-b345-120e93b3ad91.json,1,1,35,34,71
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\70eb51d4-3cc5-43c3-9054-b94cf52b145a.json,1,1,43,42,87
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\72c403fd-6a4e-491e-8479-8e015307bc17.json,1,1,51,50,103
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7364421a-af4f-4ff7-aef7-e0dd1095ec21.json,1,1,50,49,101
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\742a432e-e74c-405d-b7ab-15a2cdcbeb3b.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\74937142-2c8f-428e-b3cd-63a94fe37399.json,1,1,25,24,51
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\74edcc3d-ef28-4b4e-a143-5717d4e408db.json,1,1,62,61,125
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\75e1565a-4db9-49dd-96ac-72c2b41a5769.json,1,1,84,83,169
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\75f61c32-f5d2-4ae8-ab87-23596ce25c12.json,1,1,47,46,95
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7601bc05-044a-46a7-b8f3-11a9a5d387da.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\76a3b205-cd09-46f3-8a56-26185caf50f3.json,1,1,58,57,117
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\77456b51-35e4-438b-a760-920b2278e03c.json,1,1,52,51,105
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\774f512d-ea66-4f87-92a1-d835131d192e.json,1,1,45,44,91
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\77ada672-c969-45bb-8cf7-9cd8e7c92a31.json,1,1,43,42,87
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\77e2006e-3eff-4423-b485-3a977d75f801.json,1,1,144,143,289
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\77ffaac1-3ecf-41a8-9f04-ff074f7cc85b.json,1,1,35,34,71
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\78921ec9-ba38-48f6-bdaf-80b1c4dd1ab1.json,1,1,43,42,87
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\791dbc7b-cdd4-49fb-9dde-70a622eed00d.json,1,1,59,58,119
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7924a10e-47c1-4430-a384-81e4679ab07b.json,1,1,31,30,63
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\79529b9f-b617-4c6f-9166-c5138da124ba.json,1,1,35,34,71
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\798f34c4-b042-4814-b8d1-7eebcfe18687.json,1,1,59,58,119
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7a024f82-1d72-4d74-9b5e-2ba9f6482cda.json,1,1,46,45,93
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7a31e4c4-b296-4960-8b30-f31a7ecfde52.json,1,1,87,86,175
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7a33f3d7-dbe9-463c-a63d-bc25a184070d.json,1,1,55,54,111
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7a3777c1-6cc2-424f-b863-5e4114f07a4f.json,1,1,36,35,73
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7a75428a-4f72-4ba5-ab15-56ab6c12b5fe.json,1,1,26,25,53
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7ac6690d-c19c-4acc-8642-60b69426760e.json,1,1,34,33,69
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7b13d506-bf6c-45fa-ae3d-9232e66c194f.json,1,1,75,74,151
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7b34d8f2-c5de-44fe-b094-c25691725379.json,1,1,35,34,71
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7bc92cdd-3a24-4713-aea7-651d53ea2bb1.json,1,1,37,36,75
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7cd912ee-d1c6-4508-b7d3-de55fac9b0e3.json,1,1,44,43,89
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7d5c88ff-b0a9-45ee-9070-228ae63af5ea.json,1,1,117,116,235
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7ef34ad0-de96-41c9-bb3c-e3cbb356d0fb.json,1,1,79,78,159
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7f30017f-8788-4746-97ab-0feb327c82cd.json,1,1,45,44,91
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7f924fe3-d798-4778-8410-85843c40a524.json,1,1,57,56,115
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\7fc46c63-40ea-478c-896f-67e78df26d1d.json,1,1,18,17,37
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8142fd3f-47c2-44fa-ab67-b4e75737eef9.json,1,1,120,119,241
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8288328d-5517-4d3f-b32f-66c24a84a51c.json,1,1,30,29,61
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\828b83a2-e5b7-4f6b-916d-02ffdefc2023.json,1,1,29,28,59
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\82c6b850-59f0-4a52-99ae-39fee2124443.json,1,1,39,38,79
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\82e0222d-8836-46be-8d1f-4819ddad1f4c.json,1,1,85,84,171
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\82f3f6c6-e8e1-460d-9078-c611ea936edc.json,1,1,40,39,81
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\831f8011-49f4-4d17-b466-b522eac88e06.json,1,1,51,50,103
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8398b79a-c1d1-4f6e-b34b-3c038aa579cf.json,1,1,38,37,77
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\845a4a80-e73d-4cb4-8670-c0a22fabb9e1.json,1,1,50,49,101
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\84c61a3b-11c8-46ea-bc04-409790812d9b.json,1,1,62,61,125
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8597d042-825f-4bf6-afcb-c651c8c2880e.json,1,1,54,53,109
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\85e2e9fd-893a-4d27-80c0-aa3907e689da.json,1,2,209,208,420
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8674481b-f852-46e3-9890-d403da5c5941.json,1,1,25,24,51
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\87cb3fad-e28b-4ef1-8b1c-8845d89b19ea.json,1,1,24,23,49
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8a0d93f0-4c43-4ed4-bf2b-9cae83b51b0d.json,1,1,147,146,295
minimax-2-5-high,experiments_for_task2\minimax-2-5-high\8a2accfd-ed4b-47ce-a38d-d14ba07764b0.json,1,1,174,173,349
